response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
dolphin,rank-1,1098,gemini-3-pro-preview,31,35,1,baboon,animals-gen,hills,"['Insects', 'Water']",False,['Primates'],False,dolphin,False,median
seal,rank-1,1098,gemini-3-pro-preview,32,35,1,fox,animals-gen,hills,"['Arctic', 'Water']",False,"['Canine', 'NorthAmerican', 'UsedForFur']",True,seal,True,median
penguin,rank-1,1098,gemini-3-pro-preview,33,35,1,llama,animals-gen,hills,"['Arctic', 'Bird', 'Water']",False,"['BeastsOfBurden', 'UsedForFur']",False,penguin,True,median
eagle,rank-1,1098,gemini-3-pro-preview,34,35,1,bee,animals-gen,hills,['Bird'],False,['Insects'],True,eagle,True,median
owl,rank-1,1098,gemini-3-pro-preview,35,35,1,insect,animals-gen,hills,['Bird'],False,['Insects'],False,owl,True,median
kangaroo,rank-1,692,gemini-3-pro-preview,1,35,1,kangaroo,animals-gen,hills,['Australian'],True,['Australian'],True,kangaroo,False,median
koala,rank-1,692,gemini-3-pro-preview,2,35,1,monkey,animals-gen,hills,['Australian'],False,"['African', 'Primates']",True,koala,False,median
wombat,rank-1,692,gemini-3-pro-preview,3,35,1,panda,animals-gen,hills,['Australian'],False,['Asian'],True,wombat,False,median
platypus,rank-1,692,gemini-3-pro-preview,4,35,1,bear,animals-gen,hills,"['Australian', 'Water']",False,['NorthAmerican'],True,platypus,False,median
wallaby,rank-1,692,gemini-3-pro-preview,5,35,1,insect,animals-gen,hills,['Australian'],False,['Insects'],True,wallaby,True,median
lion,rank-1,692,gemini-3-pro-preview,6,35,1,fish,animals-gen,hills,"['African', 'Feline']",True,"['Fish', 'Water']",True,lion,True,median
tiger,rank-1,692,gemini-3-pro-preview,7,35,1,alligator,animals-gen,hills,"['African', 'Feline']",False,"['ReptileAmphibian', 'Water']",False,tiger,False,median
leopard,rank-1,692,gemini-3-pro-preview,8,35,1,crocodile,animals-gen,hills,"['African', 'Feline']",False,['ReptileAmphibian'],False,leopard,False,median
cheetah,rank-1,692,gemini-3-pro-preview,9,35,1,shark,animals-gen,hills,"['African', 'Feline']",False,"['Fish', 'Water']",True,cheetah,False,median
elephant,rank-1,692,gemini-3-pro-preview,10,35,1,cat,animals-gen,hills,['African'],False,['Pets'],True,elephant,True,median
giraffe,rank-1,692,gemini-3-pro-preview,11,35,1,dog,animals-gen,hills,['African'],False,"['Canine', 'Pets']",False,giraffe,False,median
zebra,rank-1,692,gemini-3-pro-preview,12,35,1,mouse,animals-gen,hills,['African'],False,"['Bird', 'Rodents']",True,zebra,False,median
hippo,rank-1,692,gemini-3-pro-preview,13,35,1,rat,animals-gen,hills,,True,['Rodents'],False,hippo,False,median
rhino,rank-1,692,gemini-3-pro-preview,14,35,1,tiger,animals-gen,hills,['African'],True,"['African', 'Feline']",True,rhino,False,median
monkey,rank-1,692,gemini-3-pro-preview,15,35,1,lion,animals-gen,hills,"['African', 'Primates']",False,"['African', 'Feline']",False,monkey,True,median
gorilla,rank-1,692,gemini-3-pro-preview,16,35,1,giraffe,animals-gen,hills,"['African', 'Primates']",False,['African'],False,gorilla,False,median
chimpanzee,rank-1,692,gemini-3-pro-preview,17,35,1,bird,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,chimpanzee,False,median
bear,rank-1,692,gemini-3-pro-preview,18,35,1,hawk,animals-gen,hills,['NorthAmerican'],True,['Bird'],False,bear,True,median
polar_bear,rank-1,692,gemini-3-pro-preview,19,35,1,snake,animals-gen,hills,['Arctic'],True,"['Farm', 'ReptileAmphibian']",True,polar bear,True,median
panda,rank-1,692,gemini-3-pro-preview,20,35,1,hamster,animals-gen,hills,['Asian'],True,"['Pets', 'Rodents']",True,panda,True,median
dog,rank-1,692,gemini-3-pro-preview,21,35,1,gerbil,animals-gen,hills,"['Canine', 'Pets']",True,"['Pets', 'Rodents']",False,dog,True,median
cat,rank-1,692,gemini-3-pro-preview,22,35,1,guineapig,animals-gen,hills,['Pets'],False,"['Pets', 'Rodents']",False,cat,False,median
mouse,rank-1,692,gemini-3-pro-preview,23,35,1,pig,animals-gen,hills,"['Bird', 'Rodents']",True,['Farm'],True,mouse,True,median
rat,rank-1,692,gemini-3-pro-preview,24,35,1,goat,animals-gen,hills,['Rodents'],False,['Farm'],False,rat,False,median
hamster,rank-1,692,gemini-3-pro-preview,25,35,1,horse,animals-gen,hills,"['Pets', 'Rodents']",False,"['BeastsOfBurden', 'Farm']",False,hamster,False,median
rabbit,rank-1,692,gemini-3-pro-preview,26,35,1,chicken,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Bird', 'Farm']",False,rabbit,False,median
cow,rank-1,692,gemini-3-pro-preview,27,35,1,turkey,animals-gen,hills,"['Bovine', 'Farm']",True,"['Bird', 'Farm']",False,cow,True,median
horse,rank-1,692,gemini-3-pro-preview,28,35,1,cow,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['Bovine', 'Farm']",False,horse,True,median
pig,rank-1,692,gemini-3-pro-preview,29,35,1,jaguar,animals-gen,hills,['Farm'],False,['Feline'],True,pig,True,median
sheep,rank-1,692,gemini-3-pro-preview,30,35,1,panther,animals-gen,hills,['Farm'],False,"['African', 'Feline']",False,sheep,True,median
goat,rank-1,692,gemini-3-pro-preview,31,35,1,leopard,animals-gen,hills,['Farm'],False,"['African', 'Feline']",False,goat,False,median
chicken,rank-1,692,gemini-3-pro-preview,32,35,1,whale,animals-gen,hills,"['Bird', 'Farm']",False,"['Fish', 'Water']",True,chicken,True,median
duck,rank-1,692,gemini-3-pro-preview,33,35,1,vulture,animals-gen,hills,['Bird'],False,['Bird'],True,duck,True,median
goose,rank-1,692,gemini-3-pro-preview,34,35,1,quail,animals-gen,hills,['Water'],True,['Bird'],False,goose,False,median
turkey,rank-1,692,gemini-3-pro-preview,35,35,1,eagle,animals-gen,hills,"['Bird', 'Farm']",True,['Bird'],False,turkey,True,median
dog,rank-1,480,gemini-3-pro-preview,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,480,gemini-3-pro-preview,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,480,gemini-3-pro-preview,3,35,1,ferret,animals-gen,hills,"['Pets', 'Rodents']",False,"['Farm', 'Weasels']",True,hamster,False,median
guinea_pig,rank-1,480,gemini-3-pro-preview,4,35,1,lizard,animals-gen,hills,"['Pets', 'Rodents']",False,['ReptileAmphibian'],True,guinea pig,False,median
rabbit,rank-1,480,gemini-3-pro-preview,5,35,1,panda,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Asian'],True,rabbit,True,median
mouse,rank-1,480,gemini-3-pro-preview,6,35,1,koala,animals-gen,hills,"['Bird', 'Rodents']",True,['Australian'],True,mouse,True,median
rat,rank-1,480,gemini-3-pro-preview,7,35,1,seal,animals-gen,hills,['Rodents'],False,"['Arctic', 'Water']",True,rat,False,median
squirrel,rank-1,480,gemini-3-pro-preview,8,35,1,dolphin,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Insects', 'Water']",False,squirrel,True,median
chipmunk,rank-1,480,gemini-3-pro-preview,9,35,1,fish,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Fish', 'Water']",False,chipmunk,False,median
cow,rank-1,480,gemini-3-pro-preview,10,35,1,shark,animals-gen,hills,"['Bovine', 'Farm']",True,"['Fish', 'Water']",False,cow,True,median
horse,rank-1,480,gemini-3-pro-preview,11,35,1,whale,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['Fish', 'Water']",False,horse,True,median
pig,rank-1,480,gemini-3-pro-preview,12,35,1,sealion,animals-gen,hills,['Farm'],False,['Water'],False,pig,True,median
sheep,rank-1,480,gemini-3-pro-preview,13,35,1,polarbear,animals-gen,hills,['Farm'],False,['Arctic'],True,sheep,True,median
goat,rank-1,480,gemini-3-pro-preview,14,35,1,blackbear,animals-gen,hills,['Farm'],False,['NorthAmerican'],True,goat,False,median
chicken,rank-1,480,gemini-3-pro-preview,15,35,1,grizzlybear,animals-gen,hills,"['Bird', 'Farm']",False,['NorthAmerican'],False,chicken,True,median
duck,rank-1,480,gemini-3-pro-preview,16,35,1,fox,animals-gen,hills,['Bird'],False,"['Canine', 'NorthAmerican', 'UsedForFur']",False,duck,False,median
goose,rank-1,480,gemini-3-pro-preview,17,35,1,coyote,animals-gen,hills,['Water'],True,['Canine'],False,goose,False,median
lion,rank-1,480,gemini-3-pro-preview,18,35,1,pig,animals-gen,hills,"['African', 'Feline']",True,['Farm'],True,lion,True,median
tiger,rank-1,480,gemini-3-pro-preview,19,35,1,cow,animals-gen,hills,"['African', 'Feline']",False,"['Bovine', 'Farm']",False,tiger,False,median
bear,rank-1,480,gemini-3-pro-preview,20,35,1,horse,animals-gen,hills,['NorthAmerican'],True,"['BeastsOfBurden', 'Farm']",False,bear,True,median
elephant,rank-1,480,gemini-3-pro-preview,21,35,1,duck,animals-gen,hills,['African'],True,['Bird'],True,elephant,True,median
giraffe,rank-1,480,gemini-3-pro-preview,22,35,1,frog,animals-gen,hills,['African'],False,"['ReptileAmphibian', 'Water']",True,giraffe,False,median
zebra,rank-1,480,gemini-3-pro-preview,23,35,1,snake,animals-gen,hills,['African'],False,"['Farm', 'ReptileAmphibian']",False,zebra,False,median
hippo,rank-1,480,gemini-3-pro-preview,24,35,1,snail,animals-gen,hills,,True,['Water'],True,hippo,False,median
rhino,rank-1,480,gemini-3-pro-preview,25,35,1,turtle,animals-gen,hills,['African'],True,"['ReptileAmphibian', 'Water']",False,rhino,False,median
monkey,rank-1,480,gemini-3-pro-preview,26,35,1,fly,animals-gen,hills,"['African', 'Primates']",False,['Insects'],True,monkey,True,median
gorilla,rank-1,480,gemini-3-pro-preview,27,35,1,butterfly,animals-gen,hills,"['African', 'Primates']",False,['Insects'],False,gorilla,False,median
chimpanzee,rank-1,480,gemini-3-pro-preview,28,35,1,tiger,animals-gen,hills,"['African', 'Primates']",False,"['African', 'Feline']",True,chimpanzee,False,median
snake,rank-1,480,gemini-3-pro-preview,29,35,1,groundhog,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['Rodents', 'Weasels']",True,snake,True,median
lizard,rank-1,480,gemini-3-pro-preview,30,35,1,zebra,animals-gen,hills,['ReptileAmphibian'],False,['African'],True,lizard,False,median
turtle,rank-1,480,gemini-3-pro-preview,31,35,1,kangaroo,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Australian'],True,turtle,True,median
frog,rank-1,480,gemini-3-pro-preview,32,35,1,crab,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Water'],True,frog,True,median
fish,rank-1,480,gemini-3-pro-preview,33,35,1,lobster,animals-gen,hills,"['Fish', 'Water']",False,['Water'],False,fish,True,median
shark,rank-1,480,gemini-3-pro-preview,34,35,1,possum,animals-gen,hills,"['Fish', 'Water']",False,['Australian'],True,shark,False,median
whale,rank-1,480,gemini-3-pro-preview,35,35,1,raccoon,animals-gen,hills,"['Fish', 'Water']",False,['NorthAmerican'],True,whale,False,median
dog,rank-1,590,gemini-3-pro-preview,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,590,gemini-3-pro-preview,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
mouse,rank-1,590,gemini-3-pro-preview,3,35,1,mouse,animals-gen,hills,"['Bird', 'Rodents']",True,"['Bird', 'Rodents']",True,mouse,True,median
rat,rank-1,590,gemini-3-pro-preview,4,35,1,rat,animals-gen,hills,['Rodents'],False,['Rodents'],False,rat,False,median
hamster,rank-1,590,gemini-3-pro-preview,5,35,1,horse,animals-gen,hills,"['Pets', 'Rodents']",False,"['BeastsOfBurden', 'Farm']",True,hamster,False,median
guinea_pig,rank-1,590,gemini-3-pro-preview,6,35,1,mule,animals-gen,hills,"['Pets', 'Rodents']",False,"['BeastsOfBurden', 'Farm']",False,guinea pig,False,median
rabbit,rank-1,590,gemini-3-pro-preview,7,35,1,giraffe,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['African'],True,rabbit,True,median
cow,rank-1,590,gemini-3-pro-preview,8,35,1,elephant,animals-gen,hills,"['Bovine', 'Farm']",True,['African'],False,cow,True,median
horse,rank-1,590,gemini-3-pro-preview,9,35,1,hippopotamus,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,['African'],False,horse,False,median
pig,rank-1,590,gemini-3-pro-preview,10,35,1,eel,animals-gen,hills,['Farm'],False,['Water'],True,pig,True,median
sheep,rank-1,590,gemini-3-pro-preview,11,35,1,snake,animals-gen,hills,['Farm'],False,"['Farm', 'ReptileAmphibian']",True,sheep,False,median
goat,rank-1,590,gemini-3-pro-preview,12,35,1,cow,animals-gen,hills,['Farm'],False,"['Bovine', 'Farm']",False,goat,False,median
chicken,rank-1,590,gemini-3-pro-preview,13,35,1,pig,animals-gen,hills,"['Bird', 'Farm']",False,['Farm'],False,chicken,True,median
duck,rank-1,590,gemini-3-pro-preview,14,35,1,fish,animals-gen,hills,['Bird'],False,"['Fish', 'Water']",True,duck,False,median
goose,rank-1,590,gemini-3-pro-preview,15,35,1,bird,animals-gen,hills,['Water'],True,['Bird'],True,goose,False,median
turkey,rank-1,590,gemini-3-pro-preview,16,35,1,frog,animals-gen,hills,"['Bird', 'Farm']",True,"['ReptileAmphibian', 'Water']",True,turkey,True,median
deer,rank-1,590,gemini-3-pro-preview,17,35,1,squirrel,animals-gen,hills,"['Deers', 'NorthAmerican']",True,"['NorthAmerican', 'Rodents']",True,deer,True,median
bear,rank-1,590,gemini-3-pro-preview,18,35,1,raccoon,animals-gen,hills,['NorthAmerican'],False,['NorthAmerican'],False,bear,True,median
wolf,rank-1,590,gemini-3-pro-preview,19,35,1,ferret,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['Farm', 'Weasels']",True,wolf,True,median
fox,rank-1,590,gemini-3-pro-preview,20,35,1,beaver,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",True,fox,True,median
lion,rank-1,590,gemini-3-pro-preview,21,35,1,deer,animals-gen,hills,"['African', 'Feline']",True,"['Deers', 'NorthAmerican']",False,lion,True,median
tiger,rank-1,590,gemini-3-pro-preview,22,35,1,crocodile,animals-gen,hills,"['African', 'Feline']",False,['ReptileAmphibian'],True,tiger,False,median
elephant,rank-1,590,gemini-3-pro-preview,23,35,1,alligator,animals-gen,hills,['African'],False,"['ReptileAmphibian', 'Water']",False,elephant,True,median
giraffe,rank-1,590,gemini-3-pro-preview,24,35,1,komododragon,animals-gen,hills,['African'],False,['ReptileAmphibian'],False,giraffe,False,median
zebra,rank-1,590,gemini-3-pro-preview,25,35,1,fox,animals-gen,hills,['African'],False,"['Canine', 'NorthAmerican', 'UsedForFur']",True,zebra,False,median
hippo,rank-1,590,gemini-3-pro-preview,26,35,1,mosquito,animals-gen,hills,,True,['Insects'],True,hippo,False,median
rhino,rank-1,590,gemini-3-pro-preview,27,35,1,monkey,animals-gen,hills,['African'],True,"['African', 'Primates']",True,rhino,False,median
monkey,rank-1,590,gemini-3-pro-preview,28,35,1,gorilla,animals-gen,hills,"['African', 'Primates']",False,"['African', 'Primates']",False,monkey,True,median
gorilla,rank-1,590,gemini-3-pro-preview,29,35,1,orangutan,animals-gen,hills,"['African', 'Primates']",False,['Primates'],False,gorilla,False,median
chimpanzee,rank-1,590,gemini-3-pro-preview,30,35,1,human,animals-gen,hills,"['African', 'Primates']",False,['Primates'],False,chimpanzee,False,median
snake,rank-1,590,gemini-3-pro-preview,31,35,1,bear,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,['NorthAmerican'],True,snake,True,median
lizard,rank-1,590,gemini-3-pro-preview,32,35,1,swan,animals-gen,hills,['ReptileAmphibian'],False,['Bird'],True,lizard,False,median
frog,rank-1,590,gemini-3-pro-preview,33,35,1,shark,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Fish', 'Water']",True,frog,True,median
turtle,rank-1,590,gemini-3-pro-preview,34,35,1,hummingbird,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Bird'],True,turtle,False,median
crocodile,rank-1,590,gemini-3-pro-preview,35,35,1,anaconda,animals-gen,hills,['ReptileAmphibian'],False,['ReptileAmphibian'],True,crocodile,True,median
bunny,rank-1,380,gemini-3-pro-preview,1,30,1,bunny,animals-gen,hills,['Rabbit'],True,['Rabbit'],True,bunny,False,median
squirrel,rank-1,380,gemini-3-pro-preview,2,30,1,bat,animals-gen,hills,"['NorthAmerican', 'Rodents']",True,['Insectivores'],True,squirrel,False,median
chipmunk,rank-1,380,gemini-3-pro-preview,3,30,1,cat,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Pets'],True,chipmunk,False,median
mouse,rank-1,380,gemini-3-pro-preview,4,30,1,dog,animals-gen,hills,"['Bird', 'Rodents']",False,"['Canine', 'Pets']",False,mouse,True,median
rat,rank-1,380,gemini-3-pro-preview,5,30,1,pig,animals-gen,hills,['Rodents'],False,['Farm'],True,rat,False,median
hamster,rank-1,380,gemini-3-pro-preview,6,30,1,horse,animals-gen,hills,"['Pets', 'Rodents']",False,"['BeastsOfBurden', 'Farm']",False,hamster,False,median
guinea_pig,rank-1,380,gemini-3-pro-preview,7,30,1,fish,animals-gen,hills,"['Pets', 'Rodents']",False,"['Fish', 'Water']",True,guinea pig,False,median
dog,rank-1,380,gemini-3-pro-preview,8,30,1,turtle,animals-gen,hills,"['Canine', 'Pets']",False,"['ReptileAmphibian', 'Water']",False,dog,True,median
cat,rank-1,380,gemini-3-pro-preview,9,30,1,dolphin,animals-gen,hills,['Pets'],False,"['Insects', 'Water']",False,cat,False,median
bird,rank-1,380,gemini-3-pro-preview,10,30,1,whale,animals-gen,hills,['Bird'],True,"['Fish', 'Water']",False,bird,True,median
robin,rank-1,380,gemini-3-pro-preview,11,30,1,shark,animals-gen,hills,['Bird'],False,"['Fish', 'Water']",False,robin,True,median
bluejay,rank-1,380,gemini-3-pro-preview,12,30,1,blowfish,animals-gen,hills,['Bird'],False,['Fish'],False,blue jay,True,median
cardinal,rank-1,380,gemini-3-pro-preview,13,30,1,alligator,animals-gen,hills,['Bird'],False,"['ReptileAmphibian', 'Water']",True,cardinal,True,median
eagle,rank-1,380,gemini-3-pro-preview,14,30,1,crocodile,animals-gen,hills,['Bird'],False,['ReptileAmphibian'],False,eagle,True,median
hawk,rank-1,380,gemini-3-pro-preview,15,30,1,goat,animals-gen,hills,['Bird'],False,['Farm'],True,hawk,False,median
owl,rank-1,380,gemini-3-pro-preview,16,30,1,sheep,animals-gen,hills,['Bird'],False,['Farm'],False,owl,True,median
bear,rank-1,380,gemini-3-pro-preview,17,30,1,wolf,animals-gen,hills,['NorthAmerican'],True,"['Canine', 'NorthAmerican']",True,bear,True,median
deer,rank-1,380,gemini-3-pro-preview,18,30,1,coyote,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Canine'],False,deer,True,median
moose,rank-1,380,gemini-3-pro-preview,19,30,1,hamster,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Pets', 'Rodents']",True,moose,False,median
wolf,rank-1,380,gemini-3-pro-preview,20,30,1,opossum,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['NorthAmerican'],True,wolf,False,median
fox,rank-1,380,gemini-3-pro-preview,21,30,1,tiger,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Feline']",True,fox,True,median
lion,rank-1,380,gemini-3-pro-preview,22,30,1,lion,animals-gen,hills,"['African', 'Feline']",True,"['African', 'Feline']",False,lion,True,median
tiger,rank-1,380,gemini-3-pro-preview,23,30,1,elephant,animals-gen,hills,"['African', 'Feline']",False,['African'],False,tiger,False,median
leopard,rank-1,380,gemini-3-pro-preview,24,30,1,bear,animals-gen,hills,"['African', 'Feline']",False,['NorthAmerican'],True,leopard,False,median
elephant,rank-1,380,gemini-3-pro-preview,25,30,1,octopus,animals-gen,hills,['African'],False,['Water'],True,elephant,True,median
giraffe,rank-1,380,gemini-3-pro-preview,26,30,1,squid,animals-gen,hills,['African'],False,['Water'],False,giraffe,False,median
zebra,rank-1,380,gemini-3-pro-preview,27,30,1,penguin,animals-gen,hills,['African'],False,"['Arctic', 'Bird', 'Water']",False,zebra,False,median
rhino,rank-1,380,gemini-3-pro-preview,28,30,1,leopard,animals-gen,hills,['African'],False,"['African', 'Feline']",True,rhino,False,median
hippo,rank-1,380,gemini-3-pro-preview,29,30,1,zebra,animals-gen,hills,,True,['African'],False,hippo,False,median
alligator,rank-1,380,gemini-3-pro-preview,30,30,1,snake,animals-gen,hills,"['ReptileAmphibian', 'Water']",True,"['Farm', 'ReptileAmphibian']",True,alligator,True,median
dog,rank-1,790,gemini-3-pro-preview,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,790,gemini-3-pro-preview,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
mouse,rank-1,790,gemini-3-pro-preview,3,35,1,bird,animals-gen,hills,"['Bird', 'Rodents']",True,['Bird'],True,mouse,True,median
rat,rank-1,790,gemini-3-pro-preview,4,35,1,tiger,animals-gen,hills,['Rodents'],False,"['African', 'Feline']",True,rat,False,median
hamster,rank-1,790,gemini-3-pro-preview,5,35,1,elephant,animals-gen,hills,"['Pets', 'Rodents']",False,['African'],False,hamster,False,median
guinea_pig,rank-1,790,gemini-3-pro-preview,6,35,1,mouse,animals-gen,hills,"['Pets', 'Rodents']",False,"['Bird', 'Rodents']",True,guinea pig,True,median
rabbit,rank-1,790,gemini-3-pro-preview,7,35,1,monkey,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Primates']",True,rabbit,True,median
cow,rank-1,790,gemini-3-pro-preview,8,35,1,lion,animals-gen,hills,"['Bovine', 'Farm']",True,"['African', 'Feline']",False,cow,True,median
horse,rank-1,790,gemini-3-pro-preview,9,35,1,giraffe,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,['African'],False,horse,True,median
pig,rank-1,790,gemini-3-pro-preview,10,35,1,hippopotamus,animals-gen,hills,['Farm'],False,['African'],False,pig,True,median
sheep,rank-1,790,gemini-3-pro-preview,11,35,1,zebra,animals-gen,hills,['Farm'],False,['African'],False,sheep,True,median
goat,rank-1,790,gemini-3-pro-preview,12,35,1,horse,animals-gen,hills,['Farm'],False,"['BeastsOfBurden', 'Farm']",True,goat,False,median
chicken,rank-1,790,gemini-3-pro-preview,13,35,1,cow,animals-gen,hills,"['Bird', 'Farm']",False,"['Bovine', 'Farm']",False,chicken,True,median
duck,rank-1,790,gemini-3-pro-preview,14,35,1,chicken,animals-gen,hills,['Bird'],False,"['Bird', 'Farm']",False,duck,False,median
goose,rank-1,790,gemini-3-pro-preview,15,35,1,rooster,animals-gen,hills,['Water'],True,['Farm'],False,goose,False,median
lion,rank-1,790,gemini-3-pro-preview,16,35,1,pig,animals-gen,hills,"['African', 'Feline']",True,['Farm'],False,lion,True,median
tiger,rank-1,790,gemini-3-pro-preview,17,35,1,hen,animals-gen,hills,"['African', 'Feline']",False,['Farm'],False,tiger,False,median
bear,rank-1,790,gemini-3-pro-preview,18,35,1,kangaroo,animals-gen,hills,['NorthAmerican'],True,['Australian'],True,bear,True,median
elephant,rank-1,790,gemini-3-pro-preview,19,35,1,bear,animals-gen,hills,['African'],True,['NorthAmerican'],True,elephant,True,median
giraffe,rank-1,790,gemini-3-pro-preview,20,35,1,ape,animals-gen,hills,['African'],False,['Primates'],True,giraffe,False,median
zebra,rank-1,790,gemini-3-pro-preview,21,35,1,bat,animals-gen,hills,['African'],False,['Insectivores'],True,zebra,False,median
hippo,rank-1,790,gemini-3-pro-preview,22,35,1,fish,animals-gen,hills,,True,"['Fish', 'Water']",True,hippo,False,median
rhino,rank-1,790,gemini-3-pro-preview,23,35,1,whale,animals-gen,hills,['African'],True,"['Fish', 'Water']",False,rhino,False,median
monkey,rank-1,790,gemini-3-pro-preview,24,35,1,snake,animals-gen,hills,"['African', 'Primates']",False,"['Farm', 'ReptileAmphibian']",True,monkey,True,median
gorilla,rank-1,790,gemini-3-pro-preview,25,35,1,hog,animals-gen,hills,"['African', 'Primates']",False,['Farm'],False,gorilla,False,median
chimpanzee,rank-1,790,gemini-3-pro-preview,26,35,1,moose,animals-gen,hills,"['African', 'Primates']",False,"['Deers', 'NorthAmerican']",True,chimpanzee,False,median
snake,rank-1,790,gemini-3-pro-preview,27,35,1,deer,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['Deers', 'NorthAmerican']",False,snake,True,median
lizard,rank-1,790,gemini-3-pro-preview,28,35,1,skunk,animals-gen,hills,['ReptileAmphibian'],False,"['NorthAmerican', 'Weasels']",False,lizard,False,median
crocodile,rank-1,790,gemini-3-pro-preview,29,35,1,hamster,animals-gen,hills,['ReptileAmphibian'],False,"['Pets', 'Rodents']",True,crocodile,False,median
alligator,rank-1,790,gemini-3-pro-preview,30,35,1,goat,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Farm'],True,alligator,False,median
turtle,rank-1,790,gemini-3-pro-preview,31,35,1,llama,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['BeastsOfBurden', 'UsedForFur']",True,turtle,True,median
frog,rank-1,790,gemini-3-pro-preview,32,35,1,anteater,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Insectivores'],True,frog,True,median
fish,rank-1,790,gemini-3-pro-preview,33,35,1,yak,animals-gen,hills,"['Fish', 'Water']",False,"['BeastsOfBurden', 'Bovine']",True,fish,True,median
shark,rank-1,790,gemini-3-pro-preview,34,35,1,buffalo,animals-gen,hills,"['Fish', 'Water']",False,"['African', 'Bovine']",False,shark,False,median
whale,rank-1,790,gemini-3-pro-preview,35,35,1,ostrich,animals-gen,hills,"['Fish', 'Water']",False,"['African', 'Bird']",False,whale,False,median
pig,rank-1,591,gemini-3-pro-preview,1,35,1,pig,animals-gen,hills,['Farm'],True,['Farm'],True,pig,False,median
cow,rank-1,591,gemini-3-pro-preview,2,35,1,horse,animals-gen,hills,"['Bovine', 'Farm']",False,"['BeastsOfBurden', 'Farm']",False,cow,False,median
sheep,rank-1,591,gemini-3-pro-preview,3,35,1,cow,animals-gen,hills,['Farm'],False,"['Bovine', 'Farm']",False,sheep,False,median
horse,rank-1,591,gemini-3-pro-preview,4,35,1,duck,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,['Bird'],True,horse,True,median
goat,rank-1,591,gemini-3-pro-preview,5,35,1,chicken,animals-gen,hills,['Farm'],False,"['Bird', 'Farm']",False,goat,True,median
chicken,rank-1,591,gemini-3-pro-preview,6,35,1,sheep,animals-gen,hills,"['Bird', 'Farm']",False,['Farm'],False,chicken,True,median
duck,rank-1,591,gemini-3-pro-preview,7,35,1,rooster,animals-gen,hills,['Bird'],False,['Farm'],False,duck,False,median
goose,rank-1,591,gemini-3-pro-preview,8,35,1,dog,animals-gen,hills,['Water'],True,"['Canine', 'Pets']",True,goose,False,median
dog,rank-1,591,gemini-3-pro-preview,9,35,1,cat,animals-gen,hills,"['Canine', 'Pets']",True,['Pets'],False,dog,True,median
cat,rank-1,591,gemini-3-pro-preview,10,35,1,fish,animals-gen,hills,['Pets'],False,"['Fish', 'Water']",True,cat,False,median
