id,rank,model,category,actual_response,predicted_response,is_correct,is_chosen,choice_index,input_sequence,logprobs
476,25,ngram-2,animals,moose,fox,False,True,0,"dog,cat,bird,fish,lion,giraffe,monkey,elephant,rat,mouse,guineapig,badger,possum,raccoon,deer,turkey,pig,horse,buffalo,antelope,alligator,crocodile,panther,wolf",-4.1641
476,26,ngram-2,animals,caribou,deer,False,True,0,"dog,cat,bird,fish,lion,giraffe,monkey,elephant,rat,mouse,guineapig,badger,possum,raccoon,deer,turkey,pig,horse,buffalo,antelope,alligator,crocodile,panther,wolf,moose",-3.9969
476,27,ngram-2,animals,reindeer,ox,False,True,0,"dog,cat,bird,fish,lion,giraffe,monkey,elephant,rat,mouse,guineapig,badger,possum,raccoon,deer,turkey,pig,horse,buffalo,antelope,alligator,crocodile,panther,wolf,moose,caribou",-5.1790
476,28,ngram-2,animals,polarbear,bison,False,True,0,"dog,cat,bird,fish,lion,giraffe,monkey,elephant,rat,mouse,guineapig,badger,possum,raccoon,deer,turkey,pig,horse,buffalo,antelope,alligator,crocodile,panther,wolf,moose,caribou,reindeer",-5.1790
476,29,ngram-2,animals,blackbear,grizzlybear,False,True,0,"dog,cat,bird,fish,lion,giraffe,monkey,elephant,rat,mouse,guineapig,badger,possum,raccoon,deer,turkey,pig,horse,buffalo,antelope,alligator,crocodile,panther,wolf,moose,caribou,reindeer,polarbear",-4.0254
476,30,ngram-2,animals,muskrat,brownbear,False,True,0,"dog,cat,bird,fish,lion,giraffe,monkey,elephant,rat,mouse,guineapig,badger,possum,raccoon,deer,turkey,pig,horse,buffalo,antelope,alligator,crocodile,panther,wolf,moose,caribou,reindeer,polarbear,blackbear",-4.2850
477,2,ngram-2,animals,cat,cat,True,True,0,"dog",-1.6032
477,3,ngram-2,animals,rat,dog,False,True,0,"dog,cat",-2.7419
477,4,ngram-2,animals,mouse,mouse,True,True,0,"dog,cat,rat",-2.9276
477,5,ngram-2,animals,tiger,rat,False,True,0,"dog,cat,rat,mouse",-2.6777
477,6,ngram-2,animals,bear,bear,True,True,0,"dog,cat,rat,mouse,tiger",-2.5311
477,7,ngram-2,animals,lion,lion,True,True,0,"dog,cat,rat,mouse,tiger,bear",-3.7312
477,8,ngram-2,animals,cheetah,tiger,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion",-2.1118
477,9,ngram-2,animals,python,lion,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah",-3.7967
477,10,ngram-2,animals,panther,anaconda,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python",-4.7650
477,11,ngram-2,animals,zebra,snake,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther",-4.5406
477,12,ngram-2,animals,giraffe,giraffe,True,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra",-3.9632
477,13,ngram-2,animals,elephant,elephant,True,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe",-3.4432
477,14,ngram-2,animals,penguin,giraffe,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant",-3.9031
477,15,ngram-2,animals,polarbear,polarbear,True,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin",-4.0073
477,16,ngram-2,animals,panda,grizzlybear,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear",-4.0228
477,17,ngram-2,animals,snake,koala,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda",-3.9810
477,18,ngram-2,animals,gardensnake,lizard,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake",-4.3018
477,19,ngram-2,animals,snail,leopard,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake",-5.1676
477,20,ngram-2,animals,toad,butterfly,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail",-5.1930
477,21,ngram-2,animals,frog,frog,True,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad",-4.4942
477,22,ngram-2,animals,chameleon,snake,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog",-4.0304
477,23,ngram-2,animals,lizard,butterfly,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon",-5.1733
477,24,ngram-2,animals,slug,snake,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard",-4.0279
477,25,ngram-2,animals,horse,raccoon,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug",-4.7679
477,26,ngram-2,animals,camel,cow,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug,horse",-3.5398
477,27,ngram-2,animals,kangaroo,alpaca,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug,horse,camel",-5.1985
477,28,ngram-2,animals,koala,koala,True,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug,horse,camel,kangaroo",-4.0279
477,29,ngram-2,animals,shark,kangaroo,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug,horse,camel,kangaroo,koala",-3.9943
477,30,ngram-2,animals,whale,whale,True,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug,horse,camel,kangaroo,koala,shark",-3.5361
477,31,ngram-2,animals,goldfish,dolphin,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug,horse,camel,kangaroo,koala,shark,whale",-3.0216
477,32,ngram-2,animals,angelfish,bettafish,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug,horse,camel,kangaroo,koala,shark,whale,goldfish",-4.7875
477,33,ngram-2,animals,salamander,aardvark,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug,horse,camel,kangaroo,koala,shark,whale,goldfish,angelfish",-5.8579
477,34,ngram-2,animals,spider,newt,False,True,0,"dog,cat,rat,mouse,tiger,bear,lion,cheetah,python,panther,zebra,giraffe,elephant,penguin,polarbear,panda,snake,gardensnake,snail,toad,frog,chameleon,lizard,slug,horse,camel,kangaroo,koala,shark,whale,goldfish,angelfish,salamander",-5.1761
478,2,ngram-2,animals,cat,cat,True,True,0,"dog",-1.6053
478,3,ngram-2,animals,chicken,dog,False,True,0,"dog,cat",-2.7440
478,4,ngram-2,animals,duck,cow,False,True,0,"dog,cat,chicken",-3.6134
478,5,ngram-2,animals,elephant,goose,False,True,0,"dog,cat,chicken,duck",-3.3935
478,6,ngram-2,animals,mouse,giraffe,False,True,0,"dog,cat,chicken,duck,elephant",-3.9053
478,7,ngram-2,animals,hamster,rat,False,True,0,"dog,cat,chicken,duck,elephant,mouse",-2.6801
478,8,ngram-2,animals,sheep,gerbil,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster",-3.7917
478,9,ngram-2,animals,moose,horse,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep",-3.7817
478,10,ngram-2,animals,giraffe,deer,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose",-3.9969
478,11,ngram-2,animals,monkey,elephant,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe",-3.3764
478,12,ngram-2,animals,fish,ape,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey",-3.5443
478,13,ngram-2,animals,leopard,whale,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish",-4.1431
478,14,ngram-2,animals,zebra,cheetah,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard",-4.1405
478,15,ngram-2,animals,lizard,giraffe,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra",-3.8478
478,16,ngram-2,animals,rabbit,snake,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard",-4.0304
478,17,ngram-2,animals,chimpanzee,squirrel,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit",-4.4116
478,18,ngram-2,animals,rat,gorilla,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee",-4.1405
478,19,ngram-2,animals,tiger,mouse,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat",-2.8855
478,20,ngram-2,animals,bear,bear,True,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger",-2.5333
478,21,ngram-2,animals,lion,lion,True,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear",-3.7333
478,22,ngram-2,animals,gerbil,tiger,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear,lion",-2.1139
478,23,ngram-2,animals,ferret,guineapig,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear,lion,gerbil",-4.3228
478,24,ngram-2,animals,penguin,bird,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear,lion,gerbil,ferret",-4.8230
478,25,ngram-2,animals,ostrich,polarbear,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear,lion,gerbil,ferret,penguin",-3.8764
478,26,ngram-2,animals,polarbear,giraffe,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear,lion,gerbil,ferret,penguin,ostrich",-4.5406
478,27,ngram-2,animals,koala,grizzlybear,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear,lion,gerbil,ferret,penguin,ostrich,polarbear",-4.0254
478,28,ngram-2,animals,deer,kangaroo,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear,lion,gerbil,ferret,penguin,ostrich,polarbear,koala",-3.9969
478,29,ngram-2,animals,reindeer,moose,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear,lion,gerbil,ferret,penguin,ostrich,polarbear,koala,deer",-3.8189
478,30,ngram-2,animals,goldfish,bison,False,True,0,"dog,cat,chicken,duck,elephant,mouse,hamster,sheep,moose,giraffe,monkey,fish,leopard,zebra,lizard,rabbit,chimpanzee,rat,tiger,bear,lion,gerbil,ferret,penguin,ostrich,polarbear,koala,deer,reindeer",-5.1790
479,2,ngram-2,animals,dog,dog,True,True,0,"cat",-2.7684
479,3,ngram-2,animals,elephant,cat,False,True,0,"cat,dog",-1.5867
479,4,ngram-2,animals,giraffe,giraffe,True,True,0,"cat,dog,elephant",-4.0141
479,5,ngram-2,animals,monkey,elephant,False,True,0,"cat,dog,elephant,giraffe",-3.3673
479,6,ngram-2,animals,gorilla,ape,False,True,0,"cat,dog,elephant,giraffe,monkey",-3.5354
479,7,ngram-2,animals,ape,chimpanzee,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla",-3.6584
479,8,ngram-2,animals,chimpanzee,gorilla,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape",-4.5136
479,9,ngram-2,animals,penguin,gorilla,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee",-4.1298
479,10,ngram-2,animals,antelope,polarbear,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin",-3.8660
479,11,ngram-2,animals,lion,polarbear,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope",-4.7847
479,12,ngram-2,animals,tiger,tiger,True,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion",-2.1231
479,13,ngram-2,animals,grizzlybear,bear,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger",-2.4980
479,14,ngram-2,animals,blackbear,blackbear,True,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear",-4.2877
479,15,ngram-2,animals,seal,brownbear,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear",-4.2739
479,16,ngram-2,animals,walrus,dolphin,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal",-4.1271
479,17,ngram-2,animals,flamingo,dodo,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus",-5.1985
479,18,ngram-2,animals,peacock,devil,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo",-5.1957
479,19,ngram-2,animals,squirrel,bat,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock",-5.1790
479,20,ngram-2,animals,chipmunk,chipmunk,True,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel",-2.8190
479,21,ngram-2,animals,fish,squirrel,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk",-4.1718
479,22,ngram-2,animals,starfish,whale,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish",-4.1340
479,23,ngram-2,animals,seahorse,monkey,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish",-4.7903
479,24,ngram-2,animals,shark,octopus,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse",-4.7847
479,25,ngram-2,animals,killerwhale,whale,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark",-3.4488
479,26,ngram-2,animals,clownfish,greatwhiteshark,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale",-5.1619
479,27,ngram-2,animals,dalmation,whale,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish",-4.7735
479,28,ngram-2,animals,sparrow,aardvark,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation",-5.8493
479,29,ngram-2,animals,eagle,cardinal,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow",-5.1648
479,30,ngram-2,animals,egret,hawk,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle",-4.3121
479,31,ngram-2,animals,bluefootedbooby,aardvark,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret",-5.8493
479,32,ngram-2,animals,muskrat,aardvark,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby",-5.8493
479,33,ngram-2,animals,possum,deer,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat",-5.1705
479,34,ngram-2,animals,mole,raccoon,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum",-4.1109
479,35,ngram-2,animals,raccoon,giraffe,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole",-5.1705
479,36,ngram-2,animals,goose,squirrel,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon",-3.8660
479,37,ngram-2,animals,duck,duck,True,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose",-4.5380
479,38,ngram-2,animals,gull,goose,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose,duck",-3.3831
479,39,ngram-2,animals,cow,rat,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose,duck,gull",-5.1591
479,40,ngram-2,animals,horse,pig,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose,duck,gull,cow",-3.1170
479,41,ngram-2,animals,pig,cow,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose,duck,gull,cow,horse",-3.5331
479,42,ngram-2,animals,sheep,horse,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose,duck,gull,cow,horse,pig",-3.2981
479,43,ngram-2,animals,ewe,horse,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose,duck,gull,cow,horse,pig,sheep",-3.7715
479,44,ngram-2,animals,lamb,aardvark,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose,duck,gull,cow,horse,pig,sheep,ewe",-5.8493
479,45,ngram-2,animals,wolf,sheep,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose,duck,gull,cow,horse,pig,sheep,ewe,lamb",-3.9595
479,46,ngram-2,animals,leopard,fox,False,True,0,"cat,dog,elephant,giraffe,monkey,gorilla,ape,chimpanzee,penguin,antelope,lion,tiger,grizzlybear,blackbear,seal,walrus,flamingo,peacock,squirrel,chipmunk,fish,starfish,seahorse,shark,killerwhale,clownfish,dalmation,sparrow,eagle,egret,bluefootedbooby,muskrat,possum,mole,raccoon,goose,duck,gull,cow,horse,pig,sheep,ewe,lamb,wolf",-4.1537
480,2,ngram-2,animals,cat,cat,True,True,0,"dog",-1.6053
480,3,ngram-2,animals,ferret,dog,False,True,0,"dog,cat",-2.7440
480,4,ngram-2,animals,lizard,bird,False,True,0,"dog,cat,ferret",-4.8230
480,5,ngram-2,animals,panda,snake,False,True,0,"dog,cat,ferret,lizard",-4.0304
480,6,ngram-2,animals,koala,koala,True,True,0,"dog,cat,ferret,lizard,panda",-4.1378
480,7,ngram-2,animals,seal,kangaroo,False,True,0,"dog,cat,ferret,lizard,panda,koala",-3.9969
480,8,ngram-2,animals,dolphin,dolphin,True,True,0,"dog,cat,ferret,lizard,panda,koala,seal",-4.3202
480,9,ngram-2,animals,fish,whale,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin",-3.3322
480,10,ngram-2,animals,shark,whale,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish",-4.1431
480,11,ngram-2,animals,whale,whale,True,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark",-3.5385
480,12,ngram-2,animals,sealion,dolphin,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark,whale",-3.0239
480,13,ngram-2,animals,polarbear,lion,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark,whale,sealion",-5.1818
480,14,ngram-2,animals,blackbear,grizzlybear,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark,whale,sealion,polarbear",-4.0254
480,15,ngram-2,animals,grizzlybear,brownbear,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark,whale,sealion,polarbear,blackbear",-4.2850
480,16,ngram-2,animals,fox,blackbear,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark,whale,sealion,polarbear,blackbear,grizzlybear",-4.1163
480,17,ngram-2,animals,coyote,wolf,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark,whale,sealion,polarbear,blackbear,grizzlybear,fox",-4.3255
480,18,ngram-2,animals,pig,armadillo,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark,whale,sealion,polarbear,blackbear,grizzlybear,fox,coyote",-5.2068
480,19,ngram-2,animals,cow,horse,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark,whale,sealion,polarbear,blackbear,grizzlybear,fox,coyote,pig",-3.3073
480,20,ngram-2,animals,horse,pig,False,True,0,"dog,cat,ferret,lizard,panda,koala,seal,dolphin,fish,shark,whale,sealion,polarbear,blackbear,grizzlybear,fox,coyote,pig,cow",-3.1263
